Pair,Subject,Condition(individual-pre/hidden/visible/individual-post),Block,Trial,StimulusType,TargetSize(small/large),TargetPosition(center/margin),ObstaclePresence(absent/present),Error(yes/no),TT,AUC,Asynchrony
5,9,2,4,4,210,2,1,0,0,0.42193,14.151,0.029894
5,9,2,4,5,221,2,2,1,0,0.66305,196.98,0.10081
5,9,2,4,6,221,2,2,1,0,0.422,265.27,0.11024
5,9,2,4,7,121,1,2,1,0,0.49308,199.89,0.081204
5,9,2,4,8,120,1,2,0,0,0.34159,10.598,0.10016
5,9,2,4,9,220,2,2,0,0,0.33177,27.037,0.019604
5,9,2,4,10,111,1,1,1,0,0.46195,188.12,0.019894
5,9,2,4,11,210,2,1,0,0,0.32156,57.837,0.070037
5,9,2,4,12,211,2,1,1,0,0.64268,172.39,0.070561
5,9,2,4,13,121,1,2,1,0,0.51211,222.09,0.10041
5,9,2,4,14,220,2,2,0,0,0.45204,38.087,0.14065
5,9,2,4,15,111,1,1,1,0,0.5424,232.11,0.020138
5,9,2,4,16,110,1,1,0,0,0.35152,5.7014,0.019978
5,9,2,5,1,220,2,2,0,0,0.45179,48.191,0.06002
5,9,2,5,2,121,1,2,1,0,0.55222,259.5,0.11058
5,9,2,5,3,110,1,1,0,0,0.36153,4.8268,0.029995
5,9,2,5,4,211,2,1,1,0,0.4419,261.6,0.0098016
5,9,2,5,5,210,2,1,0,0,0.59266,28.633,0.26143
5,9,2,5,6,120,1,2,0,0,0.31187,58.497,0.12967
5,9,2,5,7,211,2,1,1,0,0.60262,175.46,0.080662
5,9,2,5,8,210,2,1,0,0,0.41179,31.93,0.01985
5,9,2,5,9,220,2,2,0,0,0.34153,33.352,0.040057
5,9,2,5,10,111,1,1,1,0,0.46187,215.14,0.14059
5,9,2,5,11,221,2,2,1,0,0.5425,200.7,0.050692
5,9,2,5,12,121,1,2,1,0,0.46206,185.32,0.050383
5,9,2,5,13,120,1,2,0,0,0.3816,12.107,0.030244
5,9,2,5,14,221,2,2,1,0,0.71308,258.52,0.23119
5,9,2,5,15,111,1,1,1,0,0.4822,222.62,0.019762
5,9,2,5,16,110,1,1,0,0,0.30144,43.97,0.080214
5,9,2,6,1,220,2,2,0,0,0.47173,8.8838,0.029884
5,9,2,6,2,110,1,1,0,0,0.35154,7.1203,0.00025788
5,9,2,6,3,110,1,1,0,0,0.32173,37.106,0.0096633
5,9,2,6,4,210,2,1,0,0,0.39169,12.49,0.050444
5,9,2,6,5,220,2,2,0,0,0.33162,38.89,0.02033
5,9,2,6,6,211,2,1,1,0,0.61254,156.13,0.10057
5,9,2,6,7,120,1,2,0,0,0.3414,5.5115,0.040198
5,9,2,6,8,221,2,2,1,0,0.62268,134.57,0.16068
5,9,2,6,9,121,1,2,1,0,0.43198,195.3,0.1101
5,9,2,6,10,211,2,1,1,0,0.49207,219.56,0.34096
5,9,2,6,11,210,2,1,0,0,0.3618,31.062,0.049473
5,9,2,6,12,111,1,1,1,0,0.49225,215.34,0.0095159
5,9,2,6,13,111,1,1,1,0,0.49217,250.19,0.11064
5,9,2,6,14,120,1,2,0,0,0.29131,51.849,0.060089
5,9,2,6,15,221,2,2,1,0,0.3716,204.74,0.13016
5,9,2,6,16,121,1,2,1,0,0.4218,213.22,0.019593
5,9,3,1,1,221,2,2,1,0,0.72263,130.49,0.014887
5,9,3,1,2,220,2,2,0,0,0.29157,31.908,0.060136
5,9,3,1,3,221,2,2,1,0,0.41189,243.78,0.10002
5,9,3,1,4,110,1,1,0,0,0.34177,10.69,0.00040992
5,9,3,1,5,211,2,1,1,0,0.37178,200.78,0.019873
5,9,3,1,6,210,2,1,0,0,0.47209,3.5888,0.11031
5,9,3,1,7,210,2,1,0,0,0.32145,33.531,0.019877
5,9,3,1,8,120,1,2,0,0,0.28121,24.843,0.01066
5,9,3,1,9,120,1,2,0,0,0.32145,2.8078,3.4531e-05
5,9,3,1,10,121,1,2,1,0,0.41175,145.79,0.61255
5,9,3,1,11,111,1,1,1,0,0.4924,202.49,0.070366
5,9,3,1,12,110,1,1,0,0,0.33192,49.799,0.020462
5,9,3,1,13,211,2,1,1,0,0.55218,140.53,0.040149
5,9,3,1,14,111,1,1,1,0,0.48233,251.76,0.020507
5,9,3,1,15,121,1,2,1,0,0.39162,202.58,0.0098378
5,9,3,1,16,220,2,2,0,0,0.733,53.348,0.37185
5,9,3,2,1,220,2,2,0,0,0.38165,36.728,0.019873
5,9,3,2,2,110,1,1,0,0,0.33134,6.5967,0.04017
5,9,3,2,3,120,1,2,0,0,0.39183,40.91,0.090516
5,9,3,2,4,110,1,1,0,0,0.31156,40.082,0.059993
5,9,3,2,5,111,1,1,1,0,0.45189,220.69,0.11039
5,9,3,2,6,211,2,1,1,0,0.55251,141.39,0.00033587
5,9,3,2,7,210,2,1,0,0,0.39158,8.2379,0.010084
5,9,3,2,8,221,2,2,1,0,0.44201,253.85,0.029941
5,9,3,2,9,121,1,2,1,0,0.45212,194.14,0.00025429
5,9,3,2,10,210,2,1,0,0,0.33181,50.619,0.029683
5,9,3,2,11,221,2,2,1,0,0.5325,176.02,0.050588
5,9,3,2,12,211,2,1,1,0,0.53249,269.95,0.039611
5,9,3,2,13,111,1,1,1,0,0.49221,204.16,0.040145
5,9,3,2,14,121,1,2,1,0,0.42177,218.49,0.030229
5,9,3,2,15,220,2,2,0,0,0.50214,42.758,0.18092
5,9,3,2,16,120,1,2,0,0,0.35138,28.513,0.030266
5,9,3,3,1,220,2,2,0,0,0.34156,79.758,0.10022
5,9,3,3,2,121,1,2,1,0,0.45218,265.02,0.060713
5,9,3,3,3,210,2,1,0,0,0.33154,36.221,0.0099343
5,9,3,3,4,211,2,1,1,0,0.50221,180.42,0.07037
5,9,3,3,5,211,2,1,1,0,0.46221,251.41,0.040395
5,9,3,3,6,110,1,1,0,0,0.32131,35.357,0.040125
5,9,3,3,7,120,1,2,0,0,0.3213,4.9867,1.4085e-05
5,9,3,3,8,221,2,2,1,0,0.39178,208.26,0.039813
5,9,3,3,9,220,2,2,0,0,0.37199,25.056,0.010761
5,9,3,3,10,210,2,1,0,0,0.35165,3.7599,0.040314
5,9,3,3,11,121,1,2,1,0,0.41189,218.46,0.030389
5,9,3,3,12,120,1,2,0,0,0.30129,32.758,0.040161
5,9,3,3,13,111,1,1,1,0,0.74316,265.23,0.32151
5,9,3,3,14,111,1,1,1,0,0.42186,221.98,0.080194
5,9,3,3,15,110,1,1,0,0,0.39161,39.091,0.030329
5,9,3,3,16,221,2,2,1,0,0.57249,224.5,0.14035
5,9,3,4,1,220,2,2,0,0,0.38165,4.0985,0.00016813
5,9,3,4,2,111,1,1,1,0,0.5928,246.64,0.040836
5,9,3,4,3,221,2,2,1,0,0.63244,184.98,0.069491
5,9,3,4,4,120,1,2,0,0,0.37193,10.935,0.059698
5,9,3,4,5,110,1,1,0,0,0.37154,25.752,0.049933
5,9,3,4,6,111,1,1,1,0,0.56213,179.29,0.060444
5,9,3,4,7,121,1,2,1,0,0.45219,203.54,0.010709
5,9,3,4,8,221,2,2,1,0,0.41179,242.76,0.00020514
5,9,3,4,9,210,2,1,0,0,0.34167,30.046,0.00025271
5,9,3,4,10,110,1,1,0,0,0.32148,32.015,0.030088
5,9,3,4,11,120,1,2,0,0,0.26135,41.693,0.090138
5,9,3,4,12,121,1,2,1,0,0.58239,223.04,0.030459
5,9,3,4,13,210,2,1,0,0,0.45186,50.853,0.080246
5,9,3,4,14,211,2,1,1,0,0.72323,279.33,0.22126
5,9,3,4,15,211,2,1,1,0,0.59246,186.09,0.060732
5,9,3,4,16,220,2,2,0,0,0.32146,46.526,0.16051
5,9,3,5,1,211,2,1,1,0,0.57249,271.71,0.0096118
5,9,3,5,2,111,1,1,1,0,0.57247,221.6,0.02037
5,9,3,5,3,121,1,2,1,0,0.46197,206.98,0.050162
5,9,3,5,4,221,2,2,1,0,0.4219,243.99,0.00031406
5,9,3,5,5,110,1,1,0,0,0.42184,17.666,0.00046088
5,9,3,5,6,211,2,1,1,0,0.60253,168.87,0.10019
5,9,3,5,7,121,1,2,1,0,0.52216,269.93,0.02012
5,9,3,5,8,120,1,2,0,0,0.35157,76.405,0.010077
5,9,3,5,9,210,2,1,0,0,0.35156,48.573,0.19039
5,9,3,5,10,221,2,2,1,0,0.58232,120.46,0.030231
5,9,3,5,11,220,2,2,0,0,0.44187,15.999,0.019748
5,9,3,5,12,120,1,2,0,0,0.33164,36.799,0.010251
5,9,3,5,13,110,1,1,0,0,0.36137,19.595,0.019836
5,9,3,5,14,210,2,1,0,0,0.45174,34.868,0.070196
5,9,3,5,15,220,2,2,0,0,0.38167,25.943,0.030139
5,9,3,5,16,111,1,1,1,0,0.64226,196.58,0.039999
5,9,3,6,1,111,1,1,1,0,0.53203,216.4,0.030365
5,9,3,6,2,221,2,2,1,0,0.51241,193.39,0.060429
5,9,3,6,3,110,1,1,0,0,0.3618,38.89,0.069791
5,9,3,6,4,220,2,2,0,0,0.31238,84.76,0.079051
5,9,3,6,5,210,2,1,0,0,0.52234,15.872,0.13083
5,9,3,6,6,210,2,1,0,0,0.35162,21.654,0.39113
5,9,3,6,7,211,2,1,1,0,0.63265,120.48,0.060574
5,9,3,6,8,120,1,2,0,0,0.35156,34.387,0.049816
5,9,3,6,9,220,2,2,0,0,0.39199,63.687,0.0095553
5,9,3,6,10,121,1,2,1,0,0.5021,237.48,0.00033199
5,9,3,6,11,111,1,1,1,0,0.47217,239.31,0.000493
5,9,3,6,12,110,1,1,0,0,0.34143,20.187,6.2311e-05
5,9,3,6,13,121,1,2,1,0,0.46211,219.26,0.0096928
5,9,3,6,14,120,1,2,0,0,0.28119,45.337,0.050187
5,9,3,6,15,211,2,1,1,0,0.52215,230.12,0.03314
5,9,3,6,16,221,2,2,1,0,0.48209,251.4,0.020329
5,9,4,1,1,210,2,1,0,0,0.49254,33.94,-1
5,9,4,1,2,121,1,2,1,0,0.48219,220.72,-1
5,9,4,1,3,221,2,2,1,0,0.41198,261.73,-1
5,9,4,1,4,120,1,2,0,0,0.28159,28.376,-1
5,9,4,1,5,120,1,2,0,0,0.35193,4.7144,-1
5,9,4,1,6,110,1,1,0,0,0.32163,46.909,-1
5,9,4,1,7,210,2,1,0,0,0.38195,35.779,-1
5,9,4,1,8,111,1,1,1,0,0.61292,254.24,-1
5,9,4,1,9,211,2,1,1,0,0.67295,198.62,-1
5,9,4,1,10,121,1,2,1,0,0.45207,253.5,-1
5,9,4,1,11,220,2,2,0,0,0.43194,18.762,-1
5,9,4,1,12,110,1,1,0,0,0.34179,16.605,-1
5,9,4,1,13,220,2,2,0,0,0.34181,29.377,-1
5,9,4,1,14,221,2,2,1,0,0.61283,127.43,-1
5,9,4,1,15,211,2,1,1,0,0.62291,274.73,-1
5,9,4,1,16,111,1,1,1,0,0.74336,175.22,-1
5,9,4,2,1,121,1,2,1,0,0.53252,195.44,-1
5,9,4,2,2,120,1,2,0,0,0.2713,39.763,-1
5,9,4,2,3,210,2,1,0,0,0.46187,34.696,-1
5,9,4,2,4,121,1,2,1,0,0.51238,243.65,-1
5,9,4,2,5,120,1,2,0,0,0.33148,22.488,-1
5,9,4,2,6,221,2,2,1,0,0.50236,246.72,-1
5,9,4,2,7,210,2,1,0,0,0.3818,36.381,-1
5,9,4,2,8,110,1,1,0,0,0.38161,25.172,-1
5,9,4,2,9,110,1,1,0,0,0.40164,6.4109,-1
5,9,4,2,10,111,1,1,1,0,0.62256,174.02,-1
5,9,4,2,11,211,2,1,1,0,0.62293,207.76,-1
5,9,4,2,12,211,2,1,1,0,0.7133,146.92,-1
5,9,4,2,13,220,2,2,0,0,0.38201,44.098,-1
5,9,4,2,14,220,2,2,0,0,0.52238,84.598,-1
5,9,4,2,15,221,2,2,1,0,0.65281,180.47,-1
5,9,4,2,16,111,1,1,1,0,0.72378,239.13,-1
5,9,4,3,1,221,2,2,1,0,0.5426,233.76,-1
5,9,4,3,2,211,2,1,1,0,0.53247,218.75,-1
5,9,4,3,3,120,1,2,0,0,0.32145,32.929,-1
5,9,4,3,4,121,1,2,1,0,0.633,193.25,-1
5,9,4,3,5,120,1,2,0,0,0.39201,12.909,-1
5,9,4,3,6,211,2,1,1,0,0.76327,135.31,-1
5,9,4,3,7,220,2,2,0,0,0.40194,24.736,-1
5,9,4,3,8,121,1,2,1,0,0.64317,187.41,-1
5,9,4,3,9,210,2,1,0,0,0.55234,45.956,-1
5,9,4,3,10,110,1,1,0,0,0.3717,49.025,-1
5,9,4,3,11,210,2,1,0,0,0.53248,25.132,-1
5,9,4,3,12,221,2,2,1,0,0.69324,139.72,-1
5,9,4,3,13,111,1,1,1,0,0.61277,212.01,-1
5,9,4,3,14,110,1,1,0,0,0.49224,32.221,-1
5,9,4,3,15,111,1,1,1,0,0.63301,198.43,-1
5,9,4,3,16,220,2,2,0,0,0.56276,18.912,-1
5,9,4,4,1,111,1,1,1,0,0.56242,186.69,-1
5,9,4,4,2,111,1,1,1,0,0.66313,227.87,-1
5,9,4,4,3,121,1,2,1,0,0.60278,189.14,-1
5,9,4,4,4,221,2,2,1,0,0.59265,235.3,-1
5,9,4,4,5,110,1,1,0,0,0.50218,12.189,-1
5,9,4,4,6,120,1,2,0,0,0.47227,22.259,-1
5,9,4,4,7,211,2,1,1,0,0.80359,147.01,-1
5,9,4,4,8,121,1,2,1,0,0.58251,167.42,-1
5,9,4,4,9,220,2,2,0,0,0.37184,23.99,-1
5,9,4,4,10,221,2,2,1,0,0.53249,138.57,-1
5,9,4,4,11,120,1,2,0,0,0.40194,56.767,-1
5,9,4,4,12,110,1,1,0,0,0.42254,44.667,-1
5,9,4,4,13,210,2,1,0,0,0.65282,25.572,-1
5,9,4,4,14,210,2,1,0,0,0.48234,45.32,-1
5,9,4,4,15,211,2,1,1,0,0.67335,231.25,-1
5,9,4,4,16,220,2,2,0,0,0.49212,16.427,-1
5,9,4,5,1,111,1,1,1,0,0.86393,174.27,-1
5,9,4,5,2,210,2,1,0,0,0.63309,12.986,-1
5,9,4,5,3,121,1,2,1,0,0.54271,209.1,-1
5,9,4,5,4,110,1,1,0,0,0.40211,38.089,-1
5,9,4,5,5,211,2,1,1,0,0.75344,277.54,-1
5,9,4,5,6,221,2,2,1,0,0.54245,227.34,-1
5,9,4,5,7,220,2,2,0,0,0.65279,45.85,-1
5,9,4,5,8,220,2,2,0,0,0.35158,47.1,-1
5,9,4,5,9,121,1,2,1,0,0.51234,222.59,-1
5,9,4,5,10,110,1,1,0,0,0.43217,12.625,-1
5,9,4,5,11,221,2,2,1,0,0.53246,142.65,-1
5,9,4,5,12,210,2,1,0,0,0.45221,25.386,-1
5,9,4,5,13,120,1,2,0,0,0.472,4.0243,-1
5,9,4,5,14,211,2,1,1,0,0.69339,130.48,-1
5,9,4,5,15,120,1,2,0,0,0.36182,12.621,-1
5,9,4,5,16,111,1,1,1,0,0.63286,192.9,-1
5,9,4,6,1,110,1,1,0,0,0.47207,37.118,-1
5,9,4,6,2,211,2,1,1,0,0.56263,176.48,-1
5,9,4,6,3,110,1,1,0,0,0.45206,11.302,-1
5,9,4,6,4,221,2,2,1,0,0.57288,208.35,-1
5,9,4,6,5,120,1,2,0,0,0.38212,27.987,-1
5,9,4,6,6,220,2,2,0,0,0.75312,6.498,-1
5,9,4,6,7,220,2,2,0,0,0.44261,37.887,-1
5,9,4,6,8,211,2,1,1,1,0.887,0,-1
5,9,4,6,9,210,2,1,0,0,0.64315,11.031,-1
5,9,4,6,10,111,1,1,1,0,0.74344,203.43,-1
5,9,4,6,11,210,2,1,0,0,0.5529,11.899,-1
5,9,4,6,12,111,1,1,1,0,0.68335,169.4,-1
5,9,4,6,13,121,1,2,1,0,0.61283,173.8,-1
5,9,4,6,14,221,2,2,1,0,0.86381,154.64,-1
5,9,4,6,15,121,1,2,1,0,0.52243,157.94,-1
5,9,4,6,16,120,1,2,0,0,0.65268,2.3817,-1
5,10,1,1,1,210,2,1,0,0,0.75287,20.436,-1
5,10,1,1,2,120,1,2,0,0,0.48171,10.79,-1
5,10,1,1,3,211,2,1,1,0,0.73234,204.41,-1
5,10,1,1,4,111,1,1,1,0,0.55178,211.01,-1
5,10,1,1,5,121,1,2,1,0,0.52176,181.51,-1
5,10,1,1,6,220,2,2,0,0,0.40137,39.311,-1
5,10,1,1,7,110,1,1,0,0,0.35136,23.496,-1
5,10,1,1,8,211,2,1,1,0,0.74243,149.64,-1
5,10,1,1,9,221,2,2,1,0,0.6525,141.94,-1
5,10,1,1,10,121,1,2,1,0,0.54171,213.54,-1
5,10,1,1,11,120,1,2,0,0,0.38131,22.117,-1
5,10,1,1,12,221,2,2,1,0,0.61217,221.1,-1
5,10,1,1,13,111,1,1,1,0,0.69207,254.2,-1
5,10,1,1,14,220,2,2,0,0,0.80291,41.281,-1
5,10,1,1,15,110,1,1,0,0,0.36117,13.312,-1
5,10,1,1,16,210,2,1,0,0,0.31108,24.163,-1
5,10,1,2,1,120,1,2,0,0,0.35132,37.822,-1
5,10,1,2,2,210,2,1,0,0,0.31112,8.1337,-1
5,10,1,2,3,120,1,2,0,0,0.26112,18.205,-1
5,10,1,2,4,221,2,2,1,0,0.5518,257.9,-1
5,10,1,2,5,220,2,2,0,0,0.32109,45.532,-1
5,10,1,2,6,121,1,2,1,0,0.54139,180.06,-1
5,10,1,2,7,210,2,1,0,0,0.36159,69.262,-1
5,10,1,2,8,221,2,2,1,0,0.53163,275.54,-1
5,10,1,2,9,211,2,1,1,0,0.49148,187.28,-1
5,10,1,2,10,111,1,1,1,0,0.60177,223.6,-1
5,10,1,2,11,121,1,2,1,0,0.49151,188.51,-1
5,10,1,2,12,211,2,1,1,0,0.47164,162.41,-1
5,10,1,2,13,110,1,1,0,0,0.42128,6.6538,-1
5,10,1,2,14,220,2,2,0,0,0.30122,23.878,-1
5,10,1,2,15,111,1,1,1,0,0.36126,155.48,-1
5,10,1,2,16,110,1,1,0,0,0.271,60.41,-1
5,10,1,3,1,110,1,1,0,0,0.32123,10.104,-1
5,10,1,3,2,221,2,2,1,0,0.52167,238.63,-1
5,10,1,3,3,221,2,2,1,1,0.97632,0,-1
5,10,1,3,4,210,2,1,0,0,0.76261,25.07,-1
5,10,1,3,5,110,1,1,0,0,0.28103,8.7159,-1
5,10,1,3,6,111,1,1,1,0,0.5623,230.82,-1
5,10,1,3,7,121,1,2,1,0,0.49194,250.56,-1
5,10,1,3,8,220,2,2,0,0,0.21089,32.291,-1
5,10,1,3,9,120,1,2,0,0,0.23091,14.856,-1
5,10,1,3,10,220,2,2,0,0,0.28119,18.476,-1
5,10,1,3,11,211,2,1,1,0,0.62206,239.45,-1
5,10,1,3,12,121,1,2,1,0,0.46145,283.85,-1
5,10,1,3,13,120,1,2,0,0,0.261,3.6031,-1
5,10,1,3,14,211,2,1,1,0,0.83294,305.17,-1
5,10,1,3,15,210,2,1,0,0,0.34104,26.508,-1
5,10,1,3,16,111,1,1,1,0,0.53147,220.7,-1
5,10,1,4,1,111,1,1,1,0,0.4215,174.55,-1
5,10,1,4,2,220,2,2,0,0,0.25094,63.983,-1
5,10,1,4,3,210,2,1,0,0,0.65219,37.248,-1
5,10,1,4,4,210,2,1,0,0,0.30105,63.8,-1
5,10,1,4,5,220,2,2,0,0,0.2611,25.136,-1
5,10,1,4,6,110,1,1,0,0,0.27106,19.319,-1
5,10,1,4,7,110,1,1,0,0,0.26112,9.599,-1
5,10,1,4,8,121,1,2,1,0,0.49152,215.16,-1
5,10,1,4,9,221,2,2,1,0,0.41161,284.81,-1
5,10,1,4,10,211,2,1,1,0,0.57173,268.3,-1
5,10,1,4,11,211,2,1,1,0,0.98292,235.03,-1
5,10,1,4,12,120,1,2,0,0,0.26102,55.347,-1
5,10,1,4,13,221,2,2,1,0,0.58175,245.6,-1
5,10,1,4,14,121,1,2,1,0,0.4214,152.39,-1
5,10,1,4,15,120,1,2,0,0,0.30091,15.572,-1
5,10,1,4,16,111,1,1,1,0,0.53145,224.64,-1
5,10,1,5,1,211,2,1,1,0,0.54188,273.65,-1
5,10,1,5,2,221,2,2,1,0,0.36138,183.82,-1
5,10,1,5,3,110,1,1,0,0,0.31104,17.731,-1
5,10,1,5,4,220,2,2,0,0,0.29112,28.45,-1
5,10,1,5,5,110,1,1,0,0,0.24107,12.661,-1
5,10,1,5,6,210,2,1,0,0,0.271,10.422,-1
5,10,1,5,7,210,2,1,0,0,0.86298,77.451,-1
5,10,1,5,8,121,1,2,1,0,0.45124,142.68,-1
5,10,1,5,9,120,1,2,0,0,0.26093,53.586,-1
5,10,1,5,10,220,2,2,0,0,0.27112,15.38,-1
5,10,1,5,11,221,2,2,1,0,0.49152,249.49,-1
5,10,1,5,12,121,1,2,1,0,0.50166,163.54,-1
5,10,1,5,13,111,1,1,1,0,0.52157,198.93,-1
5,10,1,5,14,120,1,2,0,0,0.26095,12.455,-1
5,10,1,5,15,111,1,1,1,0,0.50174,192.74,-1
5,10,1,5,16,211,2,1,1,0,0.4316,168.5,-1
5,10,1,6,1,221,2,2,1,0,0.57212,240.44,-1
5,10,1,6,2,210,2,1,0,0,0.68231,46.193,-1
5,10,1,6,3,211,2,1,1,0,0.56185,156.2,-1
5,10,1,6,4,120,1,2,0,0,0.24095,43.315,-1
5,10,1,6,5,210,2,1,0,0,0.64214,-0.26713,-1
5,10,1,6,6,220,2,2,0,0,0.24105,15.183,-1
5,10,1,6,7,111,1,1,1,0,0.43142,182.07,-1
5,10,1,6,8,120,1,2,0,0,0.26108,56.426,-1
5,10,1,6,9,221,2,2,1,0,0.40118,211.72,-1
5,10,1,6,10,110,1,1,0,0,0.24089,8.0332,-1
5,10,1,6,11,121,1,2,1,0,0.4413,217.56,-1
5,10,1,6,12,110,1,1,0,0,0.251,33.428,-1
5,10,1,6,13,111,1,1,1,0,0.41135,247.1,-1
5,10,1,6,14,220,2,2,0,0,0.30124,13.737,-1
5,10,1,6,15,211,2,1,1,0,0.41157,202.71,-1
5,10,1,6,16,121,1,2,1,0,0.27103,169.59,-1
5,10,2,1,1,120,1,2,0,0,0.61787,5.0184,0.075205
5,10,2,1,2,221,2,2,1,0,0.5922,159.3,0.40201
5,10,2,1,3,211,2,1,1,0,0.66241,159.94,0.13091
5,10,2,1,4,111,1,1,1,0,0.56221,123.95,0.00045076
5,10,2,1,5,121,1,2,1,0,0.53186,156.88,0.11305
5,10,2,1,6,211,2,1,1,0,0.51163,225.97,0.24663
5,10,2,1,7,111,1,1,1,0,0.62732,172.2,0.066284
5,10,2,1,8,121,1,2,1,0,0.58915,248,0.050468
5,10,2,1,9,110,1,1,0,0,0.37312,29.512,0.021146
5,10,2,1,10,110,1,1,0,0,0.41412,2.813,0.010231
5,10,2,1,11,210,2,1,0,0,0.43343,20.424,0.20297
5,10,2,1,12,221,2,2,1,0,0.49208,162.9,0.0095744
5,10,2,1,13,220,2,2,0,0,0.38163,27.747,0.020404
5,10,2,1,14,210,2,1,0,0,0.37154,4.2949,0.15049
5,10,2,1,15,220,2,2,0,0,0.48196,22.518,0.039867
5,10,2,1,16,120,1,2,0,0,0.36159,9.7847,0.010141
5,10,2,2,1,211,2,1,1,0,0.68232,193.31,0.049584
5,10,2,2,2,111,1,1,1,0,0.56184,166.39,0.090886
5,10,2,2,3,121,1,2,1,0,0.42171,153.63,0.16073
5,10,2,2,4,111,1,1,1,0,0.5422,166.64,0.080214
5,10,2,2,5,121,1,2,1,0,0.40185,196.71,6.1859e-05
5,10,2,2,6,120,1,2,0,0,0.4016,6.3794,0.089969
5,10,2,2,7,221,2,2,1,0,0.58205,262.23,0.090944
5,10,2,2,8,110,1,1,0,0,0.38142,17.986,0.019763
5,10,2,2,9,211,2,1,1,0,0.4822,144.03,0.18082
5,10,2,2,10,210,2,1,0,0,0.41179,15.853,0.080687
5,10,2,2,11,120,1,2,0,0,0.34148,5.9584,0.0098365
5,10,2,2,12,221,2,2,1,0,0.5118,188.12,0.049587
5,10,2,2,13,220,2,2,0,0,0.37169,6.9625,0.010071
5,10,2,2,14,220,2,2,0,0,0.34138,29.02,0.01969
5,10,2,2,15,110,1,1,0,0,0.35151,2.5301,0.030358
5,10,2,2,16,210,2,1,0,0,0.67228,5.7645,0.26484
5,10,2,3,1,120,1,2,0,0,0.49663,10.602,0.15273
5,10,2,3,2,220,2,2,0,0,0.2551,13.009,0.089659
5,10,2,3,3,110,1,1,0,0,0.2658,36.911,0.10036
5,10,2,3,4,210,2,1,0,0,0.34722,22.324,0.01017
5,10,2,3,5,111,1,1,1,0,0.54498,262.5,0.046832
5,10,2,3,6,211,2,1,1,0,0.42759,174.83,0.14893
5,10,2,3,7,221,2,2,1,0,0.41931,192.5,0.091949
5,10,2,3,8,210,2,1,0,0,0.31127,18.602,0.16085
5,10,2,3,9,121,1,2,1,0,0.4621,162.41,0.10057
5,10,2,3,10,121,1,2,1,0,0.48209,152.48,0.039806
5,10,2,3,11,120,1,2,0,0,0.40161,29.842,0.090128
5,10,2,3,12,211,2,1,1,0,0.47287,216.13,0.19014
5,10,2,3,13,110,1,1,0,0,0.31126,65.995,0.080297
5,10,2,3,14,220,2,2,0,0,0.3012,4.3146,0.090511
5,10,2,3,15,221,2,2,1,0,0.46174,162.88,0.3114
5,10,2,3,16,111,1,1,1,0,0.53211,205.29,0.070452
5,10,2,4,1,110,1,1,0,0,0.52159,18.564,0.02929
5,10,2,4,2,120,1,2,0,0,0.35146,18.448,0.059932
5,10,2,4,3,211,2,1,1,0,0.47163,174.21,0.010764
5,10,2,4,4,210,2,1,0,0,0.45182,21.398,0.029892
5,10,2,4,5,221,2,2,1,0,0.56224,168.77,0.10081
5,10,2,4,6,221,2,2,1,0,0.53224,233.4,0.11024
5,10,2,4,7,121,1,2,1,0,0.41188,201.29,0.081204
5,10,2,4,8,120,1,2,0,0,0.44175,10.895,0.10016
5,10,2,4,9,220,2,2,0,0,0.35137,48.307,0.0196
5,10,2,4,10,111,1,1,1,0,0.48184,205.28,0.019888
5,10,2,4,11,210,2,1,0,0,0.3916,51.132,0.070042
5,10,2,4,12,211,2,1,1,0,0.57212,198.61,0.070559
5,10,2,4,13,121,1,2,1,0,0.4117,180.69,0.10041
5,10,2,4,14,220,2,2,0,0,0.31139,33.346,0.14065
5,10,2,4,15,111,1,1,1,0,0.52226,107.03,0.020142
5,10,2,4,16,110,1,1,0,0,0.3715,27.419,0.019975
5,10,2,5,1,220,2,2,0,0,0.51181,21.368,0.060021
5,10,2,5,2,121,1,2,1,0,0.44164,203.12,0.11058
5,10,2,5,3,110,1,1,0,0,0.39152,7.7105,0.029991
5,10,2,5,4,211,2,1,1,0,0.4517,209.17,0.0097963
5,10,2,5,5,210,2,1,0,0,0.33123,12.871,0.26143
5,10,2,5,6,120,1,2,0,0,0.44154,22.722,0.12967
5,10,2,5,7,211,2,1,1,0,0.52196,161.99,0.080658
5,10,2,5,8,210,2,1,0,0,0.43164,24.899,0.019845
5,10,2,5,9,220,2,2,0,0,0.38159,50.284,0.040062
5,10,2,5,10,111,1,1,1,0,0.60246,178.12,0.14059
5,10,2,5,11,221,2,2,1,0,0.49181,204,0.050688
5,10,2,5,12,121,1,2,1,0,0.41168,176.65,0.050377
5,10,2,5,13,120,1,2,0,0,0.35136,69.609,0.030241
5,10,2,5,14,221,2,2,1,0,0.48189,165.97,0.23119
5,10,2,5,15,111,1,1,1,0,0.50196,159.17,0.019764
5,10,2,5,16,110,1,1,0,0,0.38165,22.982,0.080207
5,10,2,6,1,220,2,2,0,0,0.50161,23.172,0.029884
5,10,2,6,2,110,1,1,0,0,0.35128,20.801,0.00026307
5,10,2,6,3,110,1,1,0,0,0.33139,7.1873,0.0096568
5,10,2,6,4,210,2,1,0,0,0.34125,6.581,0.050442
5,10,2,6,5,220,2,2,0,0,0.31129,37.69,0.020331
